text,label,filename
"Date: September 21, 19/6

. Sample No.___6030

type of Cigarette,

85 mm Filter

Batch Size. 50 lbs.
original Request Made By___Dr. A. W. Spears on__September 21, 1976
Sample Specifications Written By___¥ Routh
Additional Spray

BLEND CASING RECASING FINAL FLAVOR RAO,
oGs oGs ocs oGs 3.4% PMO in EtoH

garettes Filters

Maker AMF Kind__20 mm True plastic rod

Length. 85 mm ——

Circumference 25.0 Process

Weight_To be det. (603 ma tobacco) Rod Length =

Pressure Drop_To be determined Pressure Drop.

Filter Length_20 mm Circumference

Paper 554 y Weight

Tipping Paper__30_im Plasticizer_—

Plog tieap,

Qreiss _ -Responsibi

Labels. ite Tobacco Blend Ammons

Closuri Blue Filter Production_Wicker

fear Tape White Making & Packing, Brown/Routh

Cartons. a Shipping Routh

Maxrkings__ Sample NO. on Sample Requisicion__""

—overwrap [Form 02:02:06]

Requirements Special Requirements

Laboratory. 3 rtons Spray 50 lbs. tobacco with solution of

Other, 20,000 cigts.
Laboratory Analysis
Smoke Analysis
PMO Analysis

Reports

Written by PR. D. Schickedantz
Original to Dr, Av W. Spear
Copies to_ pr Fa Jo

pr. i. J. M

880 g (= 1.94 lbs.) PMO in 1175 ml of

denatured alcohol. This should give
3.48 PMO add-on (3.3% PMO contained)
assuming 88% spraying efficiency. PMO

delivery from 85 mm cigarette smoked
to 30 mm butt should be 6.5 mg/cig.

°
S
3
oS
3
3
yn
a

",form,00093726.png
"(7=Basier)

PDC # _C273.82-7

TOP-LINES PROJECT # 1982-1020,
HOL PRODUCT TEST PAGE #Los 4
UBJECr: Kool Lights KS vs. Bright KS Product Monitor
SAMPLE: 408 (200 Menthol Lights/105 Menthol ultra,
Lights/92 Non-Menthol. Ultras)
Frei pare, __ Septenber 13, 1982
TAR
CIGARETTES: # 839 / _869_ KOOL Lights KS - white tip. 9.1 nt?
ping masked
#869 / 839 Bright KS white tipping- 5.5 5513.5 41
masked/a certain proportion of the menthol result is pep-
pemtint O{1; R&D is unable to deternine the percentage.
Tors ese eee esses 77 7 * 9"" aptal Menthol Suckers
Tol ‘le Foele 21-38 ae
PREFERENCE: (re) (205) (99) (196) (96) (109)
KOOL Lights Siett  _60ree 46 SerH+ _50
Bright Ey 34 43 35 42
No Preference: 8 6 n 8 8
100 100 100 300100
ADTRIBUTES otal vale Fenale 21-34 35+
KL bright, KL Bright KL Bright KL Bright KL Bright
STRENGTH 4.31""* 4.59 4.094 4.45 4.51 4.71 4.3544 47g 4.27 4.48
(7estronger)
SMOOTHNESS 3.60% 3.42 3.73"" _ 3.43 3.47. 3g) 2.61"" 3.38 Use aaa
(7=Smoother)
BMD, MENTHOL —3,6¢44* 4.94 3.584"" 4.85 _3.70""7* 5.02 2.63¢* 5.31 asst gen
(7=More)
MENTHOL TASTE —3.39%** 3.04 3.46*** 3.02 _3.33** _3.06 _3.45#** 2.99 Rae oR.
(7=Better) ~
SATISFYING B.22s* 2.78 3.284 2.78 2.97 2.78 3,178* 2.74 _3,08%* 2.82
(7=More) —
APTERTASTE —a.sgwe*_ 3.24 3.698"" 3.21 3.44 26 3.52tt* 3,07 3.60"" 3.39.
(7=Pleasant) ae OE —_—a—_eorr
SASEOF paw 4.00 3.96 4.02 3.95 3.99 3.96 4.07 _3.52 2.94 3.99

WOT"": Attribute scones reflect a_camparisan of the test product to the sncker's most often brand.

4/-/* Directional Difference: 66-79% Confidence Level
++/--/** Marginal Difference: 80-94X Confidence Level
+++/---/*** Significant Difference: 954% Confidence Level

620915734
",form,0000999294.png
"New Competitive Activity

Please fill in the following information,
send to C. W. Toti, Marketing Services Director, at the

Thank you.

as appropriate and

New York Office.

Reported by:

Dat

Manufacturer & Brand:

Type of product, size(s) & list price:

Extent of distribution:

Information and hearsay from outside contacts:

Further information (please attach any relevant materials;

POS, advertising, brochures, etc.):

Pat

",form,81186212.png
"Sy THE
AMERICAN _ : PURCHASE REQUISITION
COMPANY FOE AW FORD, CT aE
ao paar Saas
January 3, 1995. Mr. G. Schumacher
--- WEBCRAFT TECHNOLOGIES, INC. .- -}--NO SHIPPING REQUIRE!

Attn: Mr. Steven Katz
|---Route-4-and-Adams-Station-.-...-

North Brunswick,

NJ 08901-0623

NO SHIPPING REQUIRED. |

[fier 30 Days

QUANTITY.

DESCRIPTION PRICE

_|34,000 tbs. of 80 Ib. Sterling C/2/S - 26-1/2"" roll

CARLTON ""Free Carton” Direct Mail Piece
This Purchase Order is to cover all costs incurred to-date
listed tetow: aes

42,000 Ibs: of 80 Ib-

tenting C/21S"": 36-1/2""rot-~ 20,680.00"" --

$3
$15,190.00

|
1
|

| Prep. (line negatives, paper prints, camera/stripping) __ $431.25 |

Federal Exnre!

hare:

ALL MATERIALS HAVE BEEN CANCELLED. __

Brand Operations | Adv. Expense | D. Barcia i
Krorroseouncto er svmuen roscourceo i
| mia7a9 j

January 3, 1995

ORM. Stocklomm 4) Hey, ah

",form,0060077689.png
"RORT REQUEST FOR CRANGE

F-21001 7/88 RFC 880029
ORIGINATOR Names Dan Straka [Date Prepared Page Date
8-17-88. 1_of_1_|__8-17-08 |
Position relephone No- Received By D. Marsh
5398.
Departwent Wane and Location [change Order Number
611-13_3rd_Ploor. LELCOS?.
[Srand/Newenbly /Material Affected
@ Mat and Slit Glass Mat.
fZype of Change
__ addition __ Design _— Spec change __ Emergency
Deletion = compativity = cost Reduction = urgent
change  manufacturabinity X_ other TX Routine

Description of Problea
‘The current specifications for glass mat and slit gli
and complete with the following changes:

mat can be made more accurate

Glass Mats Delete C-glass from item description.
Change glass softening point to 756 +/- 10 degré
Change rolls per pallet to 2 from 1.

Delete C-glass from item description.
Change bobbins per stack to 47 from 45.
Add outside diameter specs of 30.0, 26.0 - 31.0 inches.

Proposed Solution
‘Change the current MSS specifications as outlined above.

T6LE pePTs

Signature Title Date
Accepted for
Investigation

Final Disposition _ Approved Rejected

Action Taken or Reason for Rejection

Padouer Agee TANCE Sh Re
anny Poe F

(Proposed Effective Date:

Asse

",form,87528321.png
"ACUTE TOXICITY IN MICE

cowono Mapleine

souce Crescent tomusono B75. torn
eure nceneo 22/4/80 sgesttp 3/12/81-3/24/81 pepopyeo — 3/30/81
mesnontons,_Hs_S+ Tong & As A. Poole woreeooemuae BELI“1S

pounscs LL es DQ ele

sam oF wee SWiss-Webster mace romnue ate neceveo 3/5/82.

aver wecrmance (omy —_ 26-30 souee. Camm Research

worn sown (ote Bean 10 oS Festeoy
: | __ 100 5000 0/6
2 100 6000 0/6
2 100 7200 0/6
‘ 100 8640 o/6
5 200 10368 0/6

erro roncncarnon Weil, Carrol S., Biometrics, Vol. 8, No. 3., Sept. 1952,

Ip. 249.

ios0.9se cowroorce urs Dg = 10,368 mg/kg

conus Higher doses were impractical. The recommended safe dose for
lerdal inhalation in man is 80.6, 40.3, or 26.8 mg per cigarette

lwhen smoked 1,2 or 3 cigarettes per hour, respectively.

ee ee ee

L60SLILE

copies to the following: H. J. Minnemeyer
L. B. Gray

noute oF coupoune ouustRArio. avo ae ow 1D wacation
Jcomomovencte =) en onuuncee Oooo. one cXonea pure solution

TORR RESON COTER Tom

i
|
",form,87672097.png
"BROWN & WILLIAMSON TOBACCO CORPORATION

UEST FOR!
(QUALITATIVE RESEARCH)
PROJECT NUMBER: _1995-13D
B&W ORIGINATOR: _H.L. Williams
TO: Goldfarb Consultants

INSTRUCTIONS:
1. THE FOLLOWING DOCUMENT IS DIVIDED INTO TWO SECTIONS.

SECTION ONE CONTAINS THE PROJECT DESCRIPTION AND
SPECIFICATIONS FROM B&W. ALL BIDS SHOULD BE BASED
ON THE SPECIFICATIONS IN THIS DOCUMENT.

SECTION TWO SHOULD BE COMPLETED BY THE RESEARCH
AGENCY AND RETURNED BY FAX TO THE FOLLOWING PERSON:

HAROLD WILLIAMS

BROWN & WILLIAMSON TOBACCO CORPORATION
LOUISVILLE, KENTUCKY,

USA.

FAX NUMBERS: (502) 568-7313 or (502) 568-8319

2. INORDER TO ALLOW US TO COMPARE BIDS, WE REQUEST THAT
‘YOU SUBMIT A BID FOR THE RESEARCH AS SPECIFIED IN SECTION
ONE.

SUGGESTIONS @gypadl-TERNATIVE DESIGNS FROM THE AGENCY
ARE WELCOME, HOWEVER, THESE SHOULD BE SUBMITTED AS
SEPARATE DOCUMENTS APPENDED TO THIS BID FORM.

3. IF YOU HAVE ANY QUESTIONS, PLEASE CONTACT THE FOLLOWING
PERSON’ .
HAROLD WILLIAMS
BROWN & WILLIAMSON TOBACCO CORPORATION
LOUISVILLE, KENTUCKY
USA.
FAX NUMBERS: (502) 568-7313 or (502) 568-8319

OTHER INFORMATIO!

DATE REQUESTED: 1-23-95
DEADLINE FOR BID RECEIPT: “1-26-95 _ 9:00 AMEST

465658104

PRODUCED FROM B&W WEB SITE
",form,11875011.png
"INFORMATION SEARCH SUMMARY
omens sawn 3 coun ot
oom Htamy Bell May 27, 1982
Valerian Flutd Extract
ama aa
II. (cont""é) “nee
Toxline 1974-
Jan, 1982
Registry of the Toxic Effects of Chemicals to Dec.
1981
,, 4
I Ap
fs ATi
Jan C. Stringflelgy N.L.5.
Literature Chenie}
TIL, SUPPLEMENTAL LITERATURE SEARCH
Chemical Abstracts Vol. 23 = Vol. 65 1929-1966
Arctander's Perfume and Flavor Materials
of Natural Origin (1960)
Guenther's Monographs on Fragrance Raw
Materials (1979)
Tobacco Abstracts 1957-
Dec. 1981
U.S. Dispensatory 23rd edition (1943)
2
s
&
&
q
8

",form,00851772_1780.png
"AMERICAN BROADCASTING COMPANY
TELEVISION NETWORK

1830 Avenue ofthe Anmricas, New Yook, New Yerk 30018

Lr ter

September 25, 1969

Dote;_— eens ee

sscaB, Inc

Ageney:

chenn_Aterican Tobacco Company
Pall Mail Filter tip REE;
SEP 30 ives
Fite Cleared: YEDEO TAPE_ABPROVAL PEROY & Sita
""“Presenter/Girl Rev” AD-H/B-T-64 260

“pall Mall Filter Tip"" AT-P/P-T-317 30

2S WILL FOLLOW AS SOON AS I RECEIVE LT SOM THE TAPE
Ree

ep

PLEASE §

NOTIFY THIS DEPARTMENT OF ANY CHANGES IN THE CODE NUMBER(S).

Final approval is, of course, dependent upon time and placement of the commercial(s),

Films) enclosed.
Sincerely,

cried Aparican Broedcenting Company

Vane op
Oatie Paige COS
Degartoeat of

BROADCAST STANDAROS ANO PRACTICES

po
",form,0011859695.png
"Rae PIPTR ANNUAL % an FEBRUARY” ""19 21,
coun: OF TOBACCO’ RNOWLEDGE
REGISTRATION PORK

NAME:___Grorce Rs TELFORD

,
TITLE: and Manager 4

COMPANY: Lorillera

,
ADDRESS: O19

PEONE:__(212) 841-8787

CHECK ONE: Please reserve & room for me at the Sheraton-carttor

XT willymake my own housing arrangenente,

ARRIVAL DATE AND TIME:__2/18/80 7:00 P.M.
ee 00
DEPARTURE DATE AND TIME: 2/21/e0 4:00 p.m,

Please attach a brief (50 words or 80) autobiographical ketch.

Note your fipet, name or nickname, your current professional re-

sponeibilities,. employment background and whatever Personal in-

formation you feet would be helpful in giving your fellow student!
an idea of your activities and interests.

The sketches will be
assembled and provided at the opening class session,
",form,85240939.png
"To: SP. Zoot 'SUBRISSION DATE
FROM: C5. toier wavs aus 11
Jun 30 seP22 J

SUBJECT: 1 - RT
CC  seocrarey
REGION: FuuL__X_ PARTIAL,
(ONLY IF PARTIAL REGION CONTINUE WITH DIISION(S) SCOPE)
bivision: FULL PARTIAL,

DIVISION NAME: DIVISION NAME: a REPS

DIVISION NAME: DIVISION NAME: #REPS

DIVISION NAME: DIVISION NAME: Reps

DISTRISUTION
RECT, i n
(15+ STORES) STOCKING NO MAVERICK SPECIALS MENTHOL
TNOMLOR] NO. OF WWOLOR | WO. OF
nameor account | vouume | stores | Name or accounr | vo.ume | stores
Ichattamongiton | 139/27 2B
Exess Stop (200-20) | 20a 21
[Fowlers Oi (308-21) 128128 15
Pero Boress e190 | 176113 7
[Service Dit (313-12) | 98717 22
“T ACCOUNTS AND CHAINS HEADQUARTERED OUTSIDE T
{15+ STORES) STOCKING NO MAVERICK SPECIALS MENTHOL
TNDLOR | NO. OF WWOLOR | NO. OF

awe or account | votume | stores | Name or account | vouume | sToRES
[Coasta Mart (210-06) 31__[78ieven (318-20) 25
[Conaca (524-10) 7
[Dairy Mart (417-47) 18
mmr (411-07) 2
ez Serve (610-766) 25
[evs -Reveo (014-20) 460
te Aa (200-07) 72
{Walgreen (625-60) 7
Walmart (527-36) 112

MAVPROGXLS. Paget of 3 Pages

S6LOLE

'
",form,81619511_9513.png
"ccHaMe_ s/t,

‘TRIAL, SPECIBICATION

Overall cigarette Length

‘Tobacco Red Length

Filter Plug Length

Filter Plug Pressure Drop (unencap.)

Filter Plug Pressure Drop (encap.)
Cigerette cireusterence

Total Pramure Drop (unencap.)
Total Pressure Drop (encap.)
Tipping Lengtn

Print Position (fron filter end)
Moisture content (Packing)
Pilter Venthiation Rate

woignts

Total Cigarette weight

Net wot Tobacco

Tobacco Rod Density

Tipping and Tipping application
Tipping Paper:

Supplior(s)

Suppiter code No(s).

color

Perforation Type & No, of lines
Porosity

Print Deseription
Bobbin width
Bobbin Length

Substance

our
suggestion ww teta
a soe y
2m Bom J
ss nom +

na 62m
S85 ms sign ¢
28 ma 28 em 4
32 on 2 ne
35__om —
rr be

s ne
fog 858 oe
243.6 ng/ec _243.8mi/ce

ECUSTA/BUW ECUSTA/S 6

Non Porous

WA
6 om

2500

26 cae 36 wp?

620753790
",form,0001456787.png
"COMPOUND STRUCTURE

Litton Bionetics
Genetic Assay No, 6692

COMPOUND CODE B83

Chem Abstr # N/B
Compound Name Proprietary Mixture. _

M. Lymph: negative with S9 activation, positive without

ASSAY RESULT
89 activation; Rerw

compouno oiBenkesitive with $9 activation Technical problems with the
test

: negative without $9 activation, bordey

Unknown Mixture

PH (CALCULATED 50%) 5-26 _

PHYSICAL APPEARANCE Yellow Liquid

bpimp N/A °C @_ mm Hg

N/A

REGULATORY STATUS

Mise

SE90TELS

",form,81310636.png
"THE uxcstaurou rome sreuscan
AMERICAN GaSrenSShascneerwmam ADVERTISING AND
POBACCO, SELLING AUTHORIZATION

oT WARE ANY COMMITMENT QR AUTHORIZE AN SXEENDITUREOF ANY KINO FOR ACCOUNT OF THB COMPAL UNTA EXECUTIVE APPROWA HAS ER CSTAINED HERE,

omemaron SALES. youn. + pare 92/04/91
sano weowat DESCRIPTION
BULL DURHAM Fi Tter Box COLLATERAL MERCHANDISIN
BULL DURHAM Lights Box MATERIALS
peniop-Faow = 01/81 mau (03/81
REMARKS ~

To cover the cost of coilateral merchandising materials to be used in ‘99
‘in connection with the merchandising and promotion of BULL DURHAM.

These costs will include but are not exclusive to the the following

materials:

CARTON END PANELS LIGHT THIEF SCORED CARTONS
DECALS. MOBILES SHELF DANGLERS
LABELS POSTERS (LARGE WINDOW) SIDING INDOOR TALKERS
JUMBO PACKS PACKAGE I.D. STRIPS

ToTAL $ 36,000.00

‘Agency

Forecasting

APPROVALS ""ACCOUNTING DISTRIBUTION
JAN $ 40,900.
FEB 8 = 10,000.
MARS — 15,000.

sete
‘Account Gods 1 320 i
o~
Pree — ;
fut, 8080 wf
ChairmaniCEO. — ———_—_____/

",form,0060080406.png
"NEW EXPORT PRODUCT DEVELOPMENT CHARTER
Date: 6/24/94

[BRANDIPROJECT NAME:

RICHLAND Kings (Soft Pack) - Duty Free (Phoenix)

[MARKET(S):

‘World-wide Duty Free

OBJECTIVE:
| Generate incremental volume for B&W by providing a low price
brand to various international duty-free markets.

[SOURCE OF BUSINESS:
[Major Competitive Brands: Frarget Audience:
Ted \Value-conscious Smokers
‘COST OR RETAIL PRICING:
Teo
(VOLUME:
‘stat Up: Jest. Monthly Ongoing:
TeD TBD

INITIAL MATERIALS REQUIRED: ‘Qty unite Dotar Cost
[pack Flatsabels: [On Hand

[On Hand

[500 $251

[shipping:

[Product Specs Dat [in-Market Arrival Date:
[stat Manufacture Date: [Launch Date:
APPROVALS: Date pate
‘Group Prod Dir {VP Int Planning
Di. net Adin VP Intt Marketing
Regional DinVP Senior VP int

6708S6182
",form,0011973451.png
"DEPARTMENT EXPENSE BUDGET SUMMARY Form P.0, 1049-8 Jey

‘LORILLARD, tenn
DIVISION OF LOEW'S CORP.
Dept.
Division Sales Department Donestic Tax Free Code No.
PROJECTED CURRENT YEAR BIpGET
EXPENSES_19 account| — suncer | cuNenT
eTuaL JpRoveCTEs Tora | ¥0. wear | SEAR
8 MonTHS| MONTHS | YEAR 19 GacR.
17,000 | _8,500 | 25.500] 6450] Consumer Sampling 4's 30,000 |¢ 4,500)
j
8,000 | 10,000 | 18,000] 6460 | Consumer Sampling 20's 28,000_|(10,000)
16,000 | 4,000 | 20,000] 6470 | Consumer Offer Ttens 20,000
19,000 | 10,000 | 29,000] 6560 | Special Promotion Cost 42,000 | (13,000)
a
Fa
60,000 | 32,500 | 92,500 TOTAL 120,000| 27,560
DATE SUBNITTED AND DEPT. MANAGER | APPROVAL) DREROP.
Bevo f)s BEES ay |

",form,91104867.png
"pol
AMES ASSAY FOR MUTAGENICITY
cowouno —_2+4-Dihydroxypyridine
source __LOillard - Organic Chemistry... _OR61-2 ‘orn
are neceneo __9/3/80 vesrey _9/10/80-10/10/8, reg 10/10/80
vesnaarons, _H+ $+ TORG & As A, Poole swoesooxnae __BIOT=24
sonsrunes S% jenewnase
concennna Ton mgm | 3 3 onen
5 Tvewmunae aes Tao 108
wee se | owe oe | ce owe | ose cise
Pate roos misoxven) 4.67 | 8.00 |123.00)135.39 3 ahi. 00 [
500 92 3 96 I
250 1.00] .79 97] 4 ~90] .92 [
125 283 29 285

4 1.20] 8,63 | 1.39 | 7.26| 1.80] 27.69

2 g6| 4,75 | 1.24 | 6.07 30] 24.13]

Jconciusion

This compound is judged non-mutagenic in this test system.

Copies to the Following: Dr. H. J. Minnemeyer

Ms. L. B. Gray

",form,00836244.png
"MR 1909 (3-69) 100
~ BROWN & WILLIAMSON TOBACCO CORPORATION

FILTER SCORES

Brand:  BALSIGH (BETAIR portion not tested) Project #_1969-105
Commercial: LAKE ~ NEW PACK :40 (with BELATR Badnin- Sample:
~. ton #20) pN6 Base! (234)
Code #: —_BY-RT-69-98 :
Supplier: _AUDIENCE STUDIES
-TEST_DATES
L. Angeles: 8/5 and 6 _
Chicago: e/a .
PMG.
scons CoMmEns
overall, 1.7 his commercial was
tested in color.
erry
fos Angeles 9.0 ~
Chicago » Tots)
SEX
Male 9.0
Female 323 .
2.0
0.

lol

35 & Under
36 & Over

elo.

465607116 p
",form,0001476912.png
"KOOL
(0595-529-1510-0

DESCRIPTION: KMDP ANALYSIS UTILIZING BLACK SWITCHING STUDY DATA,
MR PERSONNEL: — ,B,_ Pugh
SUPPLIER: Market Facts

AUTHORIZED cost: 12,500 (10-15-87)

Al RTO 1988

RELEASED PAID OUT OF
To_accTG 987 BUDGET CUMULATIVE
JAN
YY
466024372

PRODUCED FROM B&W WEB SITE

466024372
",form,12052385.png
"AMERICAN BROADCASTING COMPANY
TELEVISION NETWORK

1520 Avenue ofthe Americas, New Youk, New Yk 10018

rea

pete,__Ocotber 9, 1968

BBDO Inc.

Mr. Marv Goldsmith
Agency Contact:

383 Madisom Avenue New York 10017

Address:

American Tobacco Co.
Clients,

Tareyton Cigarettes
Product:

Script(s) (and/or storyboard(e)) cleared:

Phone Booth
Phone Booth
Phone Booth
Ecu
ECU
ECU

BSssss

THESE COMMERCIALS CANNOT BE SCHEDULED UNTIL THIS DEPARTMENT HAS
BEEN NOTIFIED OF THEIR CODE NUMBERS.
PLEASE NOTIFY THIS DEPARTMENT OF ANY CHANGES IN THE CODE NUMBER(S).

Final approvel is, of course, dependent upon our screening the finished film(s), and
upon time and placement of the commercial(n).

Sincrely,
‘Americen Broadcasting Compeny
ae /gb Price
Dopdtent of
KER: 2577-2 REV 5/60 BROADCAST STANDARDS AND PRACTICES

",form,0060255888.png
"PROJECT BRIEF

DATE: June 1, 1990
DATE: June 2, 1990

BRAND: General Merchandising ITEM: Package Fixture Circle-K
Nonspecific Convenient Stores

SUMMARY OF PROJECT: See Attached

SUPPLIERS BEING CONSIDERED:

chicago show
Display Equation
Chicago Display

Robert Nielson & Associates

FUNDING:
1990 Customized Merchandising

Services - SPNS

SIGNATURE!

REQUESTING MANAGER

MERCHANDISING MANAGER
GROUP PRODUCT DIRECTOR

PURCHASING DEPARTMENT — —

RETURN TO: REQUESTING MANAGER |

4514cbta

462231045
PRODUCED FROM B&W WEB SITE
",form,71206427.png
"customer aay RECEIVED

a
Product Name__Falcon Green DEC 1 1 1989
Formula No. __ sxoc-4518 A.C. D.

Solids Composit
Lecithin (Food Grade)
Epoxidized Soy Bean O11
Cellulose Nitrate Net _w/2 Propanol -
Pigment, Yellow 34
Pigment, Blue 15:4

Esterof Motitied tricytie Gerbowtie Acid Jonrez TH22/

Total Solids

Solvent Composit to % V.0.C

Toluene

Isopropyl Acetate

N-Propyl Acetate

Total v.0.C..

100.0%

DLR
12/5/89

Technician

608110969

",form,0012199830.png
"BROWN & WILLIAMSON
1994 COLLECTION

PHOTOCOPYING VARIANCE FORM

‘This form was placed before Bates 1p __(?

AT THE TIME OF REPRODUCTION, THE
FOLLOWING Nt ot 7

DOCUMENT COPIES ARE IN THE SAME SEQUENCE AS THEY APPEARED
IN THE ORIGINAL.

PAGE NUMBER(S) WERE MISSING
IN THE ORIGINAL,

POOR QUALITY onrcrNAL. facil
Z

OVERLAY ITEM COULD NOT BE REMOVED WITHOUT DANAGE TO THE
ORIGINAL.

NO DOCUMENTS WERE FOUND WITHIN THE ORIGINAL:

on) FILE FOLDER
©) REDROPE EXPANDABLE FILE
fan) HANGING FILE

©) ENVELOPE,

ane) OTHER (SPECIFY)

DOCUMENT COPIES WERE REPRODUCED IN COLOR [0 PERMIT
CORRECTION INTERPRETATION,

BATES NUMBER ___ NOT USED.

OTHER VARIANCE (EXPLAIN).
",form,0001463448.png
"put

ve
SERVICE REQUEST FROM Rep BY
INTERNATIONAL LICENSEE OPERATIONS
RECEIVEN
REQUEST NO.: 25-84
APR 2 1984

DATE: March 27, 1984

en a PH,

INITIATED 8}

COMPLETION

TARGET DATE: _April 13, 1904

counrny: BELGIUM
PROoUCT: LUCKY STRIKE Filter and VICEROY

NATURE OF WORK:

Advise if locally obtained Yucatan Roney (sample
enclosed) is an acceptable substitute for HALWAY.

semen Oy de Oe
Pra wea OF

Dare:

a) Nature of work should be specified in exact terms.

nore
b) RED should advise if completion date cannot be

met.

1c) Two copies of this form to be cent to RED by
initiator and RED is to return to 7.0, one
completed copy.

M/enn

0036/(r)
42894m,

620429480
",form,0000990274.png
"- 002/004
= Aag/oxyao 10:21 rene 894 9000 Lonstian RG a

Fax

To:__ Mr, Randy Spotl From: Rick Rediield
Fox Date: May 1, 2000
Cc: __Mr. Fred Patemostro Fox: 952.894.9600
Re: ___Legal—lowa Pages: 4

Clurgent [lrorReview [}Ptease Comment (Jplease Reply (_]Pleazo Recycle

Comments:

Attached {s the lowa Department of Revenue and Finance Minimum Legal Prices
‘on Cigarettes as of April 3, 2000. | am attempting to obtain a copy of the actual
Fair Trade Law and will forward as soon as obtained.

Rick

‘This ace may coin pega and contsetllfoton irtendd nfo to so of ha nda raily rare
above. Ihe reader fhe csi isnt he tended recplent or employee or agent responsible fr deve othe
brtmded reper yu ae Reb robe tat ary sceriation copying isco i sii profd. you hav
‘ceived his csi nemo, please nous reat by takchone (nunborincated elon) and rt Tho ginal
‘acme ous 8 he addres beh a US, Postal Sone,

05279528

208 River Ridge Cle
P.0. Bot 1538
umevito, WON SS8S7

“Telephone: (052) 094.2238
",form,82562350.png
"New ITEM

[BROWN & WILLIAMSON TOBACCO CORPORATION

MATERIAL SPECIFICATIONOR DESIGN
CHANGE AUTHORIZATION

VICEROY Rich Lights 100's 20's Label.

VICEROY Rich Lights

onanois
DESIGN NO. 81-257 urc No, 272972 MATERIAL NO. 50-0344
TYPE CHANGE: use:
Borncia,  Crewronany Boome  ORGTAY OBESE OSEOMEN comavuner
tea materia or dimensional change aio inaled? ves no
ttyen suey ota
BRANCH Loursvinte PETERSBURG WACON WINSTON SALEM
ScHEDULE: DATE OF
INVENTORY DEPLETION. 10/30/81
loctiveny Dare 10/16/81
REPLACEMENT
DESCRIPTION VICEROY Rich Lights 100's 20's Label
oxsion no, 80-15 ure no 272972 sexvemiat wo, —50=034
= ca a a
inventory a
Dene ToN Dare [_ Storsover | \
COMMENTS: Material #50-034A has been assigned to the VICEROY Rich Lights 100's 20's Label
with nev bottom panel. Bottom now incorporates shield, On both side and
bottom panels, ""VICEROY” and ""Rich Lights” have been taverted. Cartone and
labele must change design simultaneously, The current design cannot be used in
production after 10/30/81. i
2
o
Devi: barks a
clone sy
EC oom a
Swiwee
UC. tartam g
Gancvoe
Branch Supoty 3
congo. (HE pare: 9/17/81
S. 7, BEASLEY Gns.)/J1E

680115980
PRODUCED FROM B&W WEB SITE
",form,716552.png
